LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Montana,Total less than 18,2007,Percent,1
State,Montana,0 to 4,2007,Percent,0.27
State,Montana,5 to 11,2007,Percent,0.37
State,Montana,12 to 14,2007,Percent,0.17
State,Montana,15 to 17,2007,Percent,0.19
State,Montana,Total less than 18,2006,Number,221930
State,Montana,0 to 4,2006,Number,58073
State,Montana,5 to 11,2006,Number,82441
State,Montana,12 to 14,2006,Number,39025
State,Montana,15 to 17,2006,Number,42391
State,Montana,Total less than 18,2006,Percent,1
State,Montana,0 to 4,2006,Percent,0.26
State,Montana,5 to 11,2006,Percent,0.37
State,Montana,12 to 14,2006,Percent,0.18
State,Montana,15 to 17,2006,Percent,0.19
State,Montana,Total less than 18,2005,Number,221685
State,Montana,0 to 4,2005,Number,57060
State,Montana,5 to 11,2005,Number,82045
State,Montana,12 to 14,2005,Number,39899
State,Montana,15 to 17,2005,Number,42681
State,Montana,Total less than 18,2005,Percent,1
State,Montana,0 to 4,2005,Percent,0.26
State,Montana,5 to 11,2005,Percent,0.37
State,Montana,12 to 14,2005,Percent,0.18
State,Montana,15 to 17,2005,Percent,0.19
State,Montana,Total less than 18,2004,Percent,1
State,Montana,0 to 4,2004,Percent,0.25
State,Montana,5 to 11,2004,Percent,0.37
State,Montana,12 to 14,2004,Percent,0.19
State,Montana,15 to 17,2004,Percent,0.19
State,Montana,Total less than 18,2004,Number,221999
State,Montana,0 to 4,2004,Number,56173
State,Montana,5 to 11,2004,Number,82434
State,Montana,12 to 14,2004,Number,41137
State,Montana,15 to 17,2004,Number,42255
State,Montana,Total less than 18,2003,Number,223012
State,Montana,0 to 4,2003,Number,55418
State,Montana,5 to 11,2003,Number,83311
State,Montana,12 to 14,2003,Number,41219
State,Montana,15 to 17,2003,Number,43064
State,Montana,Total less than 18,2002,Number,224772
State,Montana,0 to 4,2002,Number,54600
State,Montana,5 to 11,2002,Number,84848
State,Montana,12 to 14,2002,Number,41729
State,Montana,15 to 17,2002,Number,43595
State,Montana,Total less than 18,2003,Percent,1
State,Montana,0 to 4,2003,Percent,0.25
State,Montana,5 to 11,2003,Percent,0.37
State,Montana,12 to 14,2003,Percent,0.18
State,Montana,15 to 17,2003,Percent,0.19
State,Montana,Total less than 18,2002,Percent,1
State,Montana,0 to 4,2002,Percent,0.24
State,Montana,5 to 11,2002,Percent,0.38
State,Montana,12 to 14,2002,Percent,0.19
State,Montana,15 to 17,2002,Percent,0.19
State,Montana,Total less than 18,2001,Percent,1
State,Montana,0 to 4,2001,Percent,0.24
State,Montana,5 to 11,2001,Percent,0.38
State,Montana,12 to 14,2001,Percent,0.18
State,Montana,15 to 17,2001,Percent,0.19
State,Montana,Total less than 18,2000,Percent,1
State,Montana,0 to 4,2000,Percent,0.24
State,Montana,5 to 11,2000,Percent,0.39
State,Montana,12 to 14,2000,Percent,0.18
State,Montana,15 to 17,2000,Percent,0.19
State,Montana,Total less than 18,2001,Number,227118
State,Montana,0 to 4,2001,Number,54440
State,Montana,5 to 11,2001,Number,87231
State,Montana,12 to 14,2001,Number,41418
State,Montana,15 to 17,2001,Number,44029
State,Montana,Total less than 18,2000,Number,230067
State,Montana,0 to 4,2000,Number,54817
State,Montana,5 to 11,2000,Number,88913
State,Montana,12 to 14,2000,Number,42237
State,Montana,15 to 17,2000,Number,44100
State,Montana,15 to 17,1999,Number,44110
State,Montana,12 to 14,1999,Number,42593
State,Montana,5 to 11,1999,Number,89738
State,Montana,Total less than 18,1999,Number,231132
State,Montana,0 to 4,1999,Number,54691
State,Montana,5 to 11,1999,Percent,0.39
State,Montana,12 to 14,1999,Percent,0.18
State,Montana,15 to 17,1999,Percent,0.19
State,Montana,Total less than 18,1999,Percent,1
State,Montana,0 to 4,1999,Percent,0.24
State,Montana,5 to 11,1998,Number,90504
State,Montana,12 to 14,1998,Number,42631
State,Montana,15 to 17,1998,Number,44089
State,Montana,0 to 4,1998,Percent,0.24
State,Montana,Total less than 18,1998,Percent,1
State,Montana,15 to 17,1998,Percent,0.19
State,Montana,12 to 14,1998,Percent,0.18
State,Montana,5 to 11,1998,Percent,0.39
State,Montana,5 to 11,1997,Percent,0.39
State,Montana,15 to 17,1997,Percent,0.19
State,Montana,12 to 14,1997,Percent,0.18
State,Montana,Total less than 18,1997,Percent,1
State,Montana,0 to 4,1997,Percent,0.24
State,Montana,15 to 17,1997,Number,44126
State,Montana,12 to 14,1997,Number,42965
State,Montana,5 to 11,1997,Number,90944
State,Montana,Total less than 18,1997,Number,232813
State,Montana,0 to 4,1997,Number,54778
State,Montana,0 to 4,1998,Number,54522
State,Montana,Total less than 18,1998,Number,231746
State,Montana,0 to 4,1996,Percent,0.24
State,Montana,Total less than 18,1996,Percent,1
State,Montana,12 to 14,1996,Percent,0.18
State,Montana,15 to 17,1996,Percent,0.18
State,Montana,5 to 11,1996,Percent,0.39
State,Montana,5 to 11,1996,Number,92561
State,Montana,12 to 14,1996,Number,43367
State,Montana,15 to 17,1996,Number,43363
State,Montana,0 to 4,1996,Number,56003
State,Montana,Total less than 18,1996,Number,235294
State,Montana,15 to 17,1995,Number,42438
State,Montana,12 to 14,1995,Number,43446
State,Montana,5 to 11,1995,Number,93704
State,Montana,Total less than 18,1995,Number,236583
State,Montana,0 to 4,1995,Number,56995
State,Montana,0 to 4,1994,Percent,0.25
State,Montana,Total less than 18,1994,Percent,1
State,Montana,15 to 17,1994,Percent,0.17
State,Montana,12 to 14,1994,Percent,0.18
State,Montana,5 to 11,1994,Percent,0.4
State,Montana,5 to 11,1995,Percent,0.4
State,Montana,15 to 17,1995,Percent,0.18
State,Montana,12 to 14,1995,Percent,0.18
State,Montana,Total less than 18,1995,Percent,1
State,Montana,0 to 4,1995,Percent,0.24
State,Montana,Total less than 18,1993,Number,234987
State,Montana,0 to 4,1993,Number,59098
State,Montana,15 to 17,1993,Number,39235
State,Montana,12 to 14,1993,Number,41901
State,Montana,5 to 11,1993,Number,94753
State,Montana,5 to 11,1994,Number,94577
State,Montana,12 to 14,1994,Number,43273
State,Montana,15 to 17,1994,Number,40983
State,Montana,0 to 4,1994,Number,58456
State,Montana,Total less than 18,1994,Number,237289
State,Montana,5 to 11,1993,Percent,0.4
State,Montana,12 to 14,1993,Percent,0.18
State,Montana,15 to 17,1993,Percent,0.17
State,Montana,Total less than 18,1993,Percent,1
State,Montana,0 to 4,1993,Percent,0.25
State,Montana,Total less than 18,1992,Percent,1
State,Montana,15 to 17,1992,Percent,0.16
State,Montana,12 to 14,1992,Percent,0.17
State,Montana,5 to 11,1992,Percent,0.41
State,Montana,0 to 4,1992,Percent,0.26
State,Montana,5 to 11,1991,Percent,0.41
State,Montana,12 to 14,1991,Percent,0.17
State,Montana,15 to 17,1991,Percent,0.16
State,Montana,Total less than 18,1991,Percent,1
State,Montana,0 to 4,1991,Percent,0.26
State,Montana,15 to 17,1991,Number,35795
State,Montana,12 to 14,1991,Number,38178
State,Montana,5 to 11,1991,Number,92369
State,Montana,Total less than 18,1991,Number,225259
State,Montana,0 to 4,1991,Number,58917
State,Montana,0 to 4,1992,Number,59176
State,Montana,Total less than 18,1992,Number,230868
State,Montana,5 to 11,1992,Number,93698
State,Montana,12 to 14,1992,Number,40257
State,Montana,15 to 17,1992,Number,37737
State,Montana,0 to 4,1990,Percent,0.27
State,Montana,Total less than 18,1990,Percent,1
State,Montana,15 to 17,1990,Percent,0.16
State,Montana,12 to 14,1990,Percent,0.16
State,Montana,5 to 11,1990,Percent,0.41
State,Montana,0 to 4,1990,Number,60151
State,Montana,Total less than 18,1990,Number,223677
State,Montana,5 to 11,1990,Number,91880
State,Montana,12 to 14,1990,Number,36738
State,Montana,15 to 17,1990,Number,34908
State,Nebraska,0 to 4,1990,Number,120588
State,Nebraska,12 to 14,1990,Number,68050
State,Nebraska,15 to 17,1990,Number,66003
State,Nebraska,Total less than 18,1990,Number,430068
State,Nebraska,5 to 11,1990,Number,175427
State,Nebraska,5 to 11,1990,Percent,0.41
State,Nebraska,0 to 4,1990,Percent,0.28
State,Nebraska,Total less than 18,1990,Percent,1
State,Nebraska,15 to 17,1990,Percent,0.15
State,Nebraska,12 to 14,1990,Percent,0.16
State,Nebraska,0 to 4,1992,Number,117702
State,Nebraska,12 to 14,1992,Number,73213
State,Nebraska,15 to 17,1992,Number,68998
State,Nebraska,Total less than 18,1992,Number,436378
State,Nebraska,5 to 11,1992,Number,176465
State,Nebraska,0 to 4,1991,Number,119339
State,Nebraska,5 to 11,1991,Number,177418
State,Nebraska,Total less than 18,1991,Number,434525
State,Nebraska,15 to 17,1991,Number,67142
State,Nebraska,12 to 14,1991,Number,70626
State,Nebraska,0 to 4,1991,Percent,0.27
State,Nebraska,5 to 11,1991,Percent,0.41
State,Nebraska,12 to 14,1991,Percent,0.16
State,Nebraska,15 to 17,1991,Percent,0.15
State,Nebraska,Total less than 18,1991,Percent,1
State,Nebraska,Total less than 18,1992,Percent,1
State,Nebraska,15 to 17,1992,Percent,0.16
State,Nebraska,12 to 14,1992,Percent,0.17
State,Nebraska,5 to 11,1992,Percent,0.4
State,Nebraska,0 to 4,1992,Percent,0.27
State,Nebraska,0 to 4,1993,Percent,0.27
State,Nebraska,5 to 11,1993,Percent,0.4
State,Nebraska,12 to 14,1993,Percent,0.17
State,Nebraska,15 to 17,1993,Percent,0.16
State,Nebraska,Total less than 18,1993,Percent,1
State,Nebraska,5 to 11,1994,Number,175862
State,Nebraska,0 to 4,1994,Number,115453
State,Nebraska,12 to 14,1994,Number,78301
State,Nebraska,15 to 17,1994,Number,72973
State,Nebraska,Total less than 18,1994,Number,442589
State,Nebraska,Total less than 18,1994,Percent,1
State,Nebraska,15 to 17,1994,Percent,0.16
State,Nebraska,12 to 14,1994,Percent,0.18
State,Nebraska,5 to 11,1993,Number,176222
State,Nebraska,Total less than 18,1993,Number,439313
State,Nebraska,15 to 17,1993,Number,70473
State,Nebraska,12 to 14,1993,Number,75971
State,Nebraska,0 to 4,1993,Number,116647
State,Nebraska,0 to 4,1995,Percent,0.26
State,Nebraska,5 to 11,1995,Percent,0.4
State,Nebraska,12 to 14,1995,Percent,0.18
State,Nebraska,15 to 17,1995,Percent,0.17
State,Nebraska,Total less than 18,1995,Percent,1
State,Nebraska,5 to 11,1994,Percent,0.4
State,Nebraska,0 to 4,1994,Percent,0.26
State,Nebraska,5 to 11,1995,Number,175685
State,Nebraska,Total less than 18,1995,Number,444418
State,Nebraska,15 to 17,1995,Number,75935
State,Nebraska,12 to 14,1995,Number,78916
State,Nebraska,0 to 4,1995,Number,113882
State,Nebraska,5 to 11,1996,Number,175551
State,Nebraska,0 to 4,1996,Number,113828
State,Nebraska,12 to 14,1996,Number,78851
State,Nebraska,15 to 17,1996,Number,78611
State,Nebraska,Total less than 18,1996,Number,446841
State,Nebraska,5 to 11,1996,Percent,0.39
State,Nebraska,0 to 4,1996,Percent,0.25
State,Nebraska,Total less than 18,1996,Percent,1
State,Nebraska,15 to 17,1996,Percent,0.18
State,Nebraska,12 to 14,1996,Percent,0.18
State,Nebraska,5 to 11,1998,Number,175420
State,Nebraska,5 to 11,1997,Number,175552
State,Nebraska,Total less than 18,1997,Number,450076
State,Nebraska,15 to 17,1997,Number,80934
State,Nebraska,12 to 14,1997,Number,79040
State,Nebraska,0 to 4,1997,Number,114550
State,Nebraska,12 to 14,1997,Percent,0.18
State,Nebraska,15 to 17,1997,Percent,0.18
State,Nebraska,Total less than 18,1997,Percent,1
State,Nebraska,0 to 4,1997,Percent,0.25
State,Nebraska,5 to 11,1997,Percent,0.39
State,Nebraska,Total less than 18,1998,Percent,1
State,Nebraska,15 to 17,1998,Percent,0.18
State,Nebraska,12 to 14,1998,Percent,0.17
State,Nebraska,5 to 11,1998,Percent,0.39
State,Nebraska,0 to 4,1998,Percent,0.26
State,Nebraska,0 to 4,1998,Number,115582
State,Nebraska,12 to 14,1998,Number,78701
State,Nebraska,15 to 17,1998,Number,81489
State,Nebraska,Total less than 18,1998,Number,451192
State,Nebraska,0 to 4,1999,Percent,0.26
State,Nebraska,5 to 11,1999,Percent,0.39
State,Nebraska,12 to 14,1999,Percent,0.17
State,Nebraska,Total less than 18,1999,Percent,1
State,Nebraska,15 to 17,1999,Percent,0.18
State,Nebraska,5 to 11,1999,Number,175362
State,Nebraska,Total less than 18,1999,Number,451047
State,Nebraska,15 to 17,1999,Number,80986
State,Nebraska,12 to 14,1999,Number,78365
State,Nebraska,0 to 4,1999,Number,116334
State,Nebraska,Total less than 18,2000,Number,450380
State,Nebraska,0 to 4,2000,Number,116989
State,Nebraska,5 to 11,2000,Number,174609
State,Nebraska,12 to 14,2000,Number,77652
State,Nebraska,15 to 17,2000,Number,81130
State,Nebraska,Total less than 18,2001,Number,448307
State,Nebraska,0 to 4,2001,Number,117740
State,Nebraska,5 to 11,2001,Number,172872
State,Nebraska,12 to 14,2001,Number,76911
State,Nebraska,15 to 17,2001,Number,80784
State,Nebraska,Total less than 18,2000,Percent,1
State,Nebraska,0 to 4,2000,Percent,0.26
State,Nebraska,5 to 11,2000,Percent,0.39
State,Nebraska,12 to 14,2000,Percent,0.17
State,Nebraska,15 to 17,2000,Percent,0.18
State,Nebraska,Total less than 18,2001,Percent,1
State,Nebraska,0 to 4,2001,Percent,0.26
State,Nebraska,5 to 11,2001,Percent,0.39
State,Nebraska,12 to 14,2001,Percent,0.17
State,Nebraska,15 to 17,2001,Percent,0.18
State,Nebraska,Total less than 18,2002,Percent,1
State,Nebraska,0 to 4,2002,Percent,0.27
State,Nebraska,5 to 11,2002,Percent,0.38
State,Nebraska,12 to 14,2002,Percent,0.17
State,Nebraska,15 to 17,2002,Percent,0.18
State,Nebraska,Total less than 18,2003,Percent,1
State,Nebraska,0 to 4,2003,Percent,0.27
State,Nebraska,5 to 11,2003,Percent,0.38
State,Nebraska,12 to 14,2003,Percent,0.17
State,Nebraska,15 to 17,2003,Percent,0.18
State,Nebraska,Total less than 18,2002,Number,447714
State,Nebraska,0 to 4,2002,Number,119194
State,Nebraska,5 to 11,2002,Number,170526
State,Nebraska,12 to 14,2002,Number,77776
State,Nebraska,15 to 17,2002,Number,80218
State,Nebraska,Total less than 18,2003,Number,447444
State,Nebraska,0 to 4,2003,Number,121739
State,Nebraska,5 to 11,2003,Number,168562
State,Nebraska,12 to 14,2003,Number,78043
State,Nebraska,15 to 17,2003,Number,79100
State,Nebraska,Total less than 18,2004,Number,448360
State,Nebraska,0 to 4,2004,Number,124278
State,Nebraska,5 to 11,2004,Number,167534
State,Nebraska,12 to 14,2004,Number,78301
State,Nebraska,15 to 17,2004,Number,78247
State,Nebraska,Total less than 18,2004,Percent,1
State,Nebraska,0 to 4,2004,Percent,0.28
State,Nebraska,5 to 11,2004,Percent,0.37
State,Nebraska,12 to 14,2004,Percent,0.17
State,Nebraska,15 to 17,2004,Percent,0.17
State,Nebraska,Total less than 18,2005,Percent,1
State,Nebraska,0 to 4,2005,Percent,0.28
State,Nebraska,5 to 11,2005,Percent,0.37
State,Nebraska,12 to 14,2005,Percent,0.17
State,Nebraska,15 to 17,2005,Percent,0.18
State,Nebraska,Total less than 18,2005,Number,448918
State,Nebraska,0 to 4,2005,Number,126251
State,Nebraska,5 to 11,2005,Number,167283
State,Nebraska,12 to 14,2005,Number,76556
State,Nebraska,15 to 17,2005,Number,78828
State,Nebraska,Total less than 18,2006,Percent,1
State,Nebraska,0 to 4,2006,Percent,0.28
State,Nebraska,5 to 11,2006,Percent,0.37
State,Nebraska,12 to 14,2006,Percent,0.17
State,Nebraska,15 to 17,2006,Percent,0.18
State,Nebraska,Total less than 18,2006,Number,450098
State,Nebraska,0 to 4,2006,Number,127553
State,Nebraska,5 to 11,2006,Number,168335
State,Nebraska,12 to 14,2006,Number,75252
State,Nebraska,15 to 17,2006,Number,78958
State,Nebraska,Total less than 18,2007,Percent,1
State,Nebraska,0 to 4,2007,Percent,0.29
State,Nebraska,5 to 11,2007,Percent,0.37
State,Nebraska,12 to 14,2007,Percent,0.16
State,Nebraska,15 to 17,2007,Percent,0.17
State,Nebraska,Total less than 18,2008,Number,453787
State,Nebraska,0 to 4,2008,Number,130124
State,Nebraska,5 to 11,2008,Number,172291
State,Nebraska,12 to 14,2008,Number,73928
State,Nebraska,15 to 17,2008,Number,77444
State,Nebraska,Total less than 18,2008,Percent,1
State,Nebraska,0 to 4,2008,Percent,0.29
State,Nebraska,5 to 11,2008,Percent,0.38
State,Nebraska,12 to 14,2008,Percent,0.16
State,Nebraska,15 to 17,2008,Percent,0.17
State,Nebraska,Total less than 18,2007,Number,451946
State,Nebraska,0 to 4,2007,Number,129117
State,Nebraska,5 to 11,2007,Number,169380
State,Nebraska,12 to 14,2007,Number,74360
State,Nebraska,15 to 17,2007,Number,79089
State,Nebraska,0 to 4,2013,Percent,0.28
State,Nebraska,12 to 14,2013,Percent,0.16
State,Nebraska,15 to 17,2013,Percent,0.16
State,Nebraska,5 to 11,2013,Percent,0.4
State,Nebraska,Total less than 18,2013,Percent,1
State,Nebraska,0 to 4,2013,Number,130355
State,Nebraska,12 to 14,2013,Number,75873
State,Nebraska,15 to 17,2013,Number,73911
State,Nebraska,5 to 11,2013,Number,184378
State,Nebraska,Total less than 18,2013,Number,464517
State,Nebraska,0 to 4,2018,Number,132968
State,Nebraska,12 to 14,2018,Number,79755
State,Nebraska,15 to 17,2018,Number,78051
State,Nebraska,5 to 11,2018,Number,186067
State,Nebraska,Total less than 18,2018,Number,476841
State,Nebraska,Total less than 18,2009,Percent,1
State,Nebraska,0 to 4,2009,Percent,0.29
State,Nebraska,5 to 11,2009,Percent,0.38
State,Nebraska,12 to 14,2009,Percent,0.16
State,Nebraska,15 to 17,2009,Percent,0.17
State,Nebraska,Total less than 18,2009,Number,456543
State,Nebraska,0 to 4,2009,Number,130875
State,Nebraska,5 to 11,2009,Number,175723
State,Nebraska,12 to 14,2009,Number,73578
State,Nebraska,15 to 17,2009,Number,76367
State,Nebraska,0 to 4,2018,Percent,0.28
State,Nebraska,12 to 14,2018,Percent,0.17
State,Nebraska,15 to 17,2018,Percent,0.16
State,Nebraska,5 to 11,2018,Percent,0.39
State,Nebraska,Total less than 18,2018,Percent,1
State,Nebraska,0 to 4,2010,Number,131933
State,Nebraska,12 to 14,2010,Number,72985
State,Nebraska,15 to 17,2010,Number,75582
State,Nebraska,5 to 11,2010,Number,179243
State,Nebraska,Total less than 18,2010,Number,459743
State,Nebraska,0 to 4,2010,Percent,0.29
State,Nebraska,12 to 14,2010,Percent,0.16
State,Nebraska,15 to 17,2010,Percent,0.16
State,Nebraska,5 to 11,2010,Percent,0.39
